id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
1342,0.0,52.0,415,0,1,24.0,170.9,71.0,29.05,201.4,80.0,17.12,159.0,124.0,7.15,4.1,5.0,1.11,2,0
1343,20.0,73.0,510,0,0,0.0,254.7,80.0,43.3,90.2,79.0,7.67,153.4,60.0,6.9,10.6,8.0,2.86,0,0
1344,19.0,111.0,415,0,0,0.0,284.4,89.0,48.35,157.0,113.0,13.35,242.8,91.0,10.93,8.4,8.0,2.27,0,1
1345,41.0,98.0,415,0,0,0.0,0.0,0.0,0.0,159.6,130.0,13.57,167.1,88.0,7.52,6.8,1.0,1.84,4,1
1346,38.0,106.0,408,1,0,0.0,133.7,45.0,22.73,187.8,107.0,15.96,181.9,89.0,8.19,10.7,2.0,2.89,1,1
1347,27.0,111.0,408,0,0,0.0,224.9,117.0,38.23,191.9,127.0,16.31,229.9,97.0,10.35,10.3,3.0,2.78,0,0
1348,46.0,59.0,408,0,0,0.0,151.8,98.0,25.81,209.9,92.0,17.84,266.9,86.0,12.01,11.9,5.0,3.21,1,0
1349,17.0,71.0,510,0,1,22.0,141.4,107.0,24.04,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2,0
1350,47.0,55.0,408,0,0,0.0,285.7,124.0,48.57,230.9,106.0,19.63,230.7,140.0,10.38,14.8,7.0,4.0,0,1
1351,18.0,13.0,415,0,0,0.0,58.4,121.0,9.93,262.2,64.0,22.29,159.0,115.0,7.15,11.9,5.0,3.21,1,0
1352,47.0,136.0,415,0,1,16.0,90.4,105.0,15.37,201.3,109.0,17.11,227.1,115.0,10.22,13.1,4.0,3.54,0,0
1353,21.0,123.0,408,0,0,0.0,114.4,91.0,19.45,216.6,123.0,18.41,250.6,102.0,11.28,11.0,3.0,2.97,0,0
1354,48.0,105.0,408,0,0,0.0,147.7,103.0,25.11,222.7,78.0,18.93,163.5,102.0,7.36,12.8,3.0,3.46,2,0
1355,43.0,50.0,408,0,1,31.0,302.7,93.0,51.46,240.5,119.0,20.44,193.9,103.0,8.73,13.6,14.0,3.67,3,0
1356,12.0,118.0,415,0,0,0.0,136.1,120.0,23.14,204.2,103.0,17.36,228.2,90.0,10.27,11.3,4.0,3.05,1,0
1357,3.0,97.0,408,0,0,0.0,169.7,84.0,28.85,165.9,86.0,14.1,191.9,83.0,8.64,12.8,6.0,3.46,3,0
1358,28.0,51.0,510,0,0,0.0,227.2,89.0,38.62,194.4,106.0,16.52,243.4,126.0,10.95,14.9,2.0,4.02,0,0
1359,46.0,73.0,415,0,0,0.0,217.8,91.0,37.03,220.6,97.0,18.75,277.3,89.0,12.48,10.3,6.0,2.78,1,1
1360,11.0,35.0,415,0,0,0.0,124.2,102.0,21.11,123.9,115.0,10.53,135.7,100.0,6.11,13.1,8.0,3.54,2,0
1361,50.0,64.0,415,0,0,0.0,206.2,76.0,35.05,232.4,76.0,19.75,251.6,96.0,11.32,13.6,2.0,3.67,1,0
1362,49.0,63.0,510,0,0,0.0,132.9,122.0,22.59,67.0,62.0,5.7,160.4,121.0,7.22,9.9,2.0,2.67,3,0
1363,36.0,117.0,415,0,1,31.0,104.9,115.0,17.83,237.6,125.0,20.2,263.4,104.0,11.85,7.7,6.0,2.08,3,0
1364,6.0,115.0,415,0,0,0.0,245.0,97.0,41.65,250.7,75.0,21.31,270.2,124.0,12.16,13.7,8.0,3.7,1,1
1365,44.0,162.0,408,0,0,0.0,184.5,118.0,31.37,224.0,95.0,19.04,180.5,82.0,8.12,11.6,3.0,3.13,1,0
1366,34.0,89.0,415,0,0,0.0,89.5,66.0,15.22,179.3,104.0,15.24,225.1,116.0,10.13,12.3,1.0,3.32,3,0
1367,45.0,94.0,415,1,0,0.0,235.6,131.0,40.05,194.8,107.0,16.56,170.6,93.0,7.68,8.6,4.0,2.32,1,0
1368,46.0,129.0,408,0,0,0.0,186.0,127.0,31.62,262.3,96.0,22.3,98.9,63.0,4.45,11.5,6.0,3.11,4,0
1369,41.0,86.0,415,0,0,0.0,223.9,75.0,38.06,155.7,109.0,13.23,150.2,143.0,6.76,7.3,9.0,1.97,1,0
1370,38.0,96.0,510,0,0,0.0,179.5,125.0,30.52,162.3,139.0,13.8,264.5,133.0,11.9,6.6,2.0,1.78,1,0
1371,28.0,190.0,415,0,0,0.0,169.4,102.0,28.8,253.5,113.0,21.55,197.1,93.0,8.87,8.9,5.0,2.4,1,0
1372,6.0,80.0,408,0,0,0.0,118.1,90.0,20.08,144.3,77.0,12.27,225.1,86.0,10.13,8.2,6.0,2.21,1,0
1373,40.0,108.0,415,0,0,0.0,112.0,105.0,19.04,193.7,110.0,16.46,208.9,93.0,9.4,4.1,4.0,1.11,4,1
1374,22.0,97.0,408,0,1,32.0,168.4,129.0,28.63,225.9,97.0,19.2,191.8,95.0,8.63,8.5,7.0,2.3,0,0
1375,46.0,84.0,415,0,1,42.0,214.3,112.0,36.43,188.2,107.0,16.0,333.5,117.0,15.01,11.3,10.0,3.05,0,0
1376,35.0,65.0,415,0,0,0.0,245.7,139.0,41.77,241.9,113.0,20.56,285.3,117.0,12.84,4.2,5.0,1.13,4,1
1377,46.0,131.0,415,0,1,34.0,156.6,134.0,26.62,71.0,95.0,6.04,261.7,120.0,11.78,13.4,10.0,3.62,1,0
1378,14.0,58.0,415,1,1,43.0,142.8,96.0,24.28,272.3,100.0,23.15,193.4,105.0,8.7,8.9,4.0,2.4,1,0
1379,24.0,36.0,415,0,0,0.0,202.4,115.0,34.41,230.7,115.0,19.61,202.0,127.0,9.09,10.2,2.0,2.75,3,0
1380,48.0,54.0,415,0,0,0.0,116.8,119.0,19.86,123.1,123.0,10.46,217.5,101.0,9.79,12.0,2.0,3.24,1,0
1381,31.0,45.0,510,0,0,0.0,155.7,110.0,26.47,260.3,103.0,22.13,192.2,98.0,8.65,11.0,1.0,2.97,1,0
1382,10.0,125.0,415,0,1,39.0,236.1,107.0,40.14,289.2,110.0,24.58,175.4,107.0,7.89,9.1,4.0,2.46,2,0
1383,46.0,72.0,415,0,1,21.0,138.1,113.0,23.48,260.1,83.0,22.11,135.4,118.0,6.09,8.2,2.0,2.21,2,0
1384,6.0,141.0,408,0,0,0.0,51.9,108.0,8.82,162.0,83.0,13.77,223.5,115.0,10.06,10.1,3.0,2.73,3,0
1385,3.0,113.0,510,0,0,0.0,81.3,116.0,13.82,220.6,124.0,18.75,235.7,113.0,10.61,8.9,3.0,2.4,0,0
1386,41.0,20.0,415,0,1,35.0,171.5,98.0,29.16,153.1,127.0,13.01,165.6,125.0,7.45,7.1,3.0,1.92,0,0
1387,6.0,212.0,415,0,0,0.0,126.0,96.0,21.42,144.3,80.0,12.27,302.8,102.0,13.63,7.6,3.0,2.05,1,0
1388,15.0,99.0,415,1,0,0.0,197.2,127.0,33.52,156.0,92.0,13.26,204.1,99.0,9.18,9.9,6.0,2.67,4,0
1389,35.0,94.0,510,0,0,0.0,194.1,62.0,33.0,227.2,54.0,19.31,190.4,115.0,8.57,15.3,4.0,4.13,1,0
1390,34.0,40.0,510,0,0,0.0,115.7,105.0,19.67,127.8,113.0,10.86,107.5,91.0,4.84,9.3,6.0,2.51,1,0
1391,29.0,86.0,510,0,1,29.0,157.2,118.0,26.72,196.3,136.0,16.69,226.7,109.0,10.2,8.4,5.0,2.27,3,0
1392,36.0,101.0,415,0,0,0.0,269.7,85.0,45.85,207.6,86.0,17.65,214.2,107.0,9.64,4.5,15.0,1.22,3,1
1393,27.0,170.0,415,0,0,0.0,246.4,107.0,41.89,228.1,124.0,19.39,166.4,95.0,7.49,9.1,8.0,2.46,0,0
1394,11.0,105.0,510,0,0,0.0,227.4,121.0,38.66,268.5,89.0,22.82,143.3,82.0,6.45,13.0,4.0,3.51,1,0
1395,44.0,103.0,415,0,0,0.0,189.8,110.0,32.27,115.5,83.0,9.82,191.3,103.0,8.61,12.2,4.0,3.29,0,0
1396,20.0,140.0,415,1,1,27.0,188.9,124.0,32.11,160.9,102.0,13.68,197.7,100.0,8.9,11.5,5.0,3.11,4,0
1397,46.0,101.0,510,0,0,0.0,0.0,0.0,0.0,192.1,119.0,16.33,168.8,95.0,7.6,7.2,4.0,1.94,1,0
1398,43.0,98.0,408,0,1,19.0,110.5,87.0,18.79,227.8,97.0,19.36,243.6,84.0,10.96,11.0,4.0,2.97,1,0
1399,3.0,104.0,408,0,0,0.0,167.6,116.0,28.49,219.2,112.0,18.63,215.9,94.0,9.72,11.7,2.0,3.16,4,0
1400,45.0,115.0,415,0,0,0.0,132.0,90.0,22.44,197.5,75.0,16.79,175.8,114.0,7.91,0.0,0.0,0.0,3,0
1401,48.0,112.0,408,0,0,0.0,167.8,88.0,28.53,247.9,81.0,21.07,155.1,108.0,6.98,11.9,4.0,3.21,0,0
1402,29.0,70.0,415,0,0,0.0,213.4,86.0,36.28,204.7,77.0,17.4,256.6,101.0,11.55,5.7,4.0,1.54,1,0
1403,17.0,126.0,510,0,0,0.0,175.4,120.0,29.82,98.3,71.0,8.36,201.9,93.0,9.09,10.6,1.0,2.86,0,0
1404,33.0,87.0,510,0,1,39.0,82.6,113.0,14.04,224.4,63.0,19.07,163.6,88.0,7.36,9.5,1.0,2.57,3,0
1405,26.0,125.0,510,0,0,0.0,143.2,80.0,24.34,88.1,94.0,7.49,233.2,135.0,10.49,8.8,7.0,2.38,4,1
1406,24.0,86.0,415,0,0,0.0,125.5,139.0,21.34,269.8,93.0,22.93,235.8,110.0,10.61,8.9,8.0,2.4,1,0
1407,25.0,73.0,415,0,1,31.0,82.3,105.0,13.99,256.1,91.0,21.77,229.6,98.0,10.33,11.8,2.0,3.19,6,1
1408,32.0,232.0,408,0,0,0.0,165.6,104.0,28.15,195.9,115.0,16.65,118.3,77.0,5.32,11.8,3.0,3.19,1,0
1409,31.0,1.0,415,0,1,30.0,183.1,95.0,31.13,232.6,110.0,19.77,248.3,110.0,11.17,8.4,2.0,2.27,0,0
1410,30.0,133.0,408,0,0,0.0,162.1,91.0,27.56,212.1,94.0,18.03,260.4,78.0,11.72,12.2,5.0,3.29,1,0
1411,27.0,103.0,510,0,0,0.0,166.6,84.0,28.32,192.4,91.0,16.35,167.9,115.0,7.56,7.7,6.0,2.08,1,0
1412,26.0,131.0,415,0,1,24.0,135.9,60.0,23.1,233.2,78.0,19.82,210.6,121.0,9.48,9.4,4.0,2.54,1,0
1413,41.0,95.0,408,0,1,20.0,165.7,78.0,28.17,215.6,94.0,18.33,243.3,91.0,10.95,9.8,6.0,2.65,0,0
1414,45.0,182.0,415,0,0,0.0,176.1,90.0,29.94,174.9,106.0,14.87,234.7,134.0,10.56,9.7,4.0,2.62,1,0
1415,18.0,99.0,510,0,0,0.0,142.3,89.0,24.19,204.5,95.0,17.38,203.1,114.0,9.14,9.1,1.0,2.46,0,0
1416,33.0,27.0,510,0,0,0.0,177.6,121.0,30.19,296.8,92.0,25.23,192.9,106.0,8.68,7.6,3.0,2.05,3,0
1417,0.0,141.0,408,0,0,0.0,83.2,74.0,14.14,190.6,104.0,16.2,150.5,79.0,6.77,10.7,7.0,2.89,1,0
1418,35.0,29.0,415,1,1,37.0,235.0,101.0,39.95,183.3,79.0,15.58,139.8,106.0,6.29,5.7,7.0,1.54,2,0
1419,32.0,65.0,415,0,0,0.0,105.7,95.0,17.97,141.8,100.0,12.05,180.5,105.0,8.12,6.6,12.0,1.78,2,0
1420,22.0,81.0,415,1,0,0.0,149.4,68.0,25.4,171.9,98.0,14.61,214.5,97.0,9.65,17.9,3.0,4.83,3,1
1421,23.0,37.0,415,0,1,20.0,264.7,81.0,45.0,216.5,110.0,18.4,210.7,102.0,9.48,10.4,7.0,2.81,0,0
1422,50.0,107.0,510,0,1,31.0,160.3,45.0,27.25,221.5,70.0,18.83,261.6,109.0,11.77,5.6,1.0,1.51,1,0
1423,50.0,127.0,415,1,1,28.0,95.9,117.0,16.3,159.5,131.0,13.56,152.8,132.0,6.88,10.4,3.0,2.81,1,0
1424,47.0,78.0,408,0,0,0.0,140.7,77.0,23.92,195.2,114.0,16.59,252.9,107.0,11.38,11.7,5.0,3.16,0,0
1425,32.0,55.0,510,0,0,0.0,119.7,148.0,20.35,231.8,96.0,19.7,222.3,113.0,10.0,4.6,2.0,1.24,2,0
1426,45.0,86.0,415,0,1,30.0,99.9,84.0,16.98,263.5,125.0,22.4,254.7,90.0,11.46,9.8,7.0,2.65,2,0
1427,39.0,176.0,415,0,0,0.0,250.9,108.0,42.65,171.4,100.0,14.57,148.6,85.0,6.69,9.6,6.0,2.59,2,0
1428,1.0,96.0,415,1,0,0.0,200.6,117.0,34.1,289.5,120.0,24.61,98.3,95.0,4.42,11.2,5.0,3.02,2,0
1429,49.0,11.0,510,0,1,38.0,209.8,130.0,35.67,196.6,84.0,16.71,233.0,79.0,10.49,7.0,7.0,1.89,1,0
1430,49.0,48.0,415,0,1,34.0,198.0,70.0,33.66,273.7,121.0,23.26,217.9,71.0,9.81,7.6,4.0,2.05,1,0
1431,31.0,127.0,510,0,0,0.0,239.8,107.0,40.77,128.9,121.0,10.96,249.9,110.0,11.25,11.3,5.0,3.05,1,0
1432,42.0,63.0,415,0,0,0.0,164.5,75.0,27.97,147.9,118.0,12.57,252.7,97.0,11.37,11.2,2.0,3.02,0,0
1433,22.0,79.0,510,0,0,0.0,220.9,107.0,37.55,192.2,97.0,16.34,161.0,74.0,7.25,12.2,2.0,3.29,1,0
1434,44.0,47.0,408,0,1,37.0,112.8,150.0,19.18,243.9,97.0,20.73,178.7,112.0,8.04,13.2,6.0,3.56,2,0
1435,14.0,89.0,415,1,1,19.0,112.6,114.0,19.14,261.7,132.0,22.24,123.5,116.0,5.56,11.1,2.0,3.0,0,1
1436,22.0,83.0,510,0,1,26.0,226.4,117.0,38.49,234.7,97.0,19.95,133.6,82.0,6.01,10.8,7.0,2.92,1,0
1437,48.0,126.0,415,1,1,34.0,244.9,118.0,41.63,219.6,105.0,18.67,210.8,136.0,9.49,9.7,6.0,2.62,4,0
1438,28.0,60.0,510,0,0,0.0,203.2,99.0,34.54,235.8,131.0,20.04,224.9,112.0,10.12,15.1,6.0,4.08,2,0
1439,46.0,122.0,415,0,0,0.0,136.7,115.0,23.24,243.1,137.0,20.66,188.9,110.0,8.5,8.6,4.0,2.32,0,0
1440,47.0,136.0,408,0,0,0.0,152.6,97.0,25.94,208.9,85.0,17.76,119.1,99.0,5.36,5.0,10.0,1.35,1,0
1441,27.0,172.0,408,0,1,47.0,274.9,102.0,46.73,186.6,118.0,15.86,245.0,123.0,11.03,8.8,2.0,2.38,1,0
1442,21.0,102.0,510,0,0,0.0,195.7,116.0,33.27,209.1,87.0,17.77,201.1,73.0,9.05,8.3,3.0,2.24,1,1
1443,41.0,113.0,415,1,0,0.0,204.3,82.0,34.73,188.8,115.0,16.05,139.4,97.0,6.27,9.2,7.0,2.48,1,0
1444,49.0,79.0,415,0,0,0.0,222.3,99.0,37.79,146.2,82.0,12.43,275.6,82.0,12.4,8.9,4.0,2.4,3,0
1445,13.0,55.0,510,0,1,8.0,222.5,104.0,37.83,171.5,94.0,14.58,377.5,114.0,16.99,9.7,2.0,2.62,1,0
1446,18.0,111.0,415,0,1,28.0,128.8,104.0,21.9,157.3,52.0,13.37,147.4,76.0,6.63,10.3,2.0,2.78,2,0
1447,10.0,160.0,415,0,0,0.0,174.3,105.0,29.63,171.3,107.0,14.56,220.8,131.0,9.94,8.3,2.0,2.24,0,0
1448,9.0,110.0,415,0,0,0.0,242.5,110.0,41.23,162.3,140.0,13.8,184.1,86.0,8.28,7.8,3.0,2.11,4,0
1449,5.0,192.0,415,0,0,0.0,221.6,101.0,37.67,285.2,50.0,24.24,167.4,83.0,7.53,12.7,6.0,3.43,4,0
1450,33.0,93.0,408,0,0,0.0,114.3,100.0,19.43,221.1,103.0,18.79,126.3,88.0,5.68,10.9,9.0,2.94,0,0
1451,15.0,101.0,415,0,1,33.0,219.7,137.0,37.35,186.8,94.0,15.88,184.5,113.0,8.3,9.5,2.0,2.57,2,0
1452,45.0,77.0,510,0,0,0.0,144.9,136.0,24.63,151.3,115.0,12.86,252.4,73.0,11.36,12.3,3.0,3.32,2,0
1453,44.0,105.0,415,0,1,40.0,236.5,111.0,40.21,117.0,110.0,9.95,221.1,115.0,9.95,8.1,3.0,2.19,2,0
1454,44.0,133.0,408,0,1,44.0,174.0,80.0,29.58,209.4,113.0,17.8,224.1,87.0,10.08,14.1,7.0,3.81,2,1
1455,24.0,131.0,408,0,0,0.0,109.5,95.0,18.62,332.1,48.0,28.23,258.6,108.0,11.64,6.6,7.0,1.78,1,0
1456,6.0,106.0,510,0,1,33.0,81.6,120.0,13.87,235.6,85.0,20.03,150.9,113.0,6.79,9.9,4.0,2.67,1,0
1457,11.0,118.0,415,0,0,0.0,133.4,113.0,22.68,121.0,92.0,10.29,254.7,129.0,11.46,5.9,4.0,1.59,1,0
1458,20.0,125.0,408,0,0,0.0,137.1,94.0,23.31,209.8,83.0,17.83,238.4,114.0,10.73,8.6,4.0,2.32,1,0
1459,45.0,95.0,415,0,0,0.0,197.0,88.0,33.49,190.4,68.0,16.18,211.9,104.0,9.54,16.1,8.0,4.35,0,0
1460,26.0,80.0,415,0,0,0.0,198.1,160.0,33.68,156.7,87.0,13.32,182.1,76.0,8.19,9.3,3.0,2.51,3,0
1461,40.0,145.0,408,0,0,0.0,39.5,78.0,6.72,264.3,106.0,22.47,185.8,90.0,8.36,10.0,6.0,2.7,0,0
1462,5.0,37.0,408,0,0,0.0,199.5,107.0,33.92,207.5,110.0,17.64,83.9,123.0,3.78,8.1,4.0,2.19,2,0
1463,13.0,87.0,415,0,0,0.0,156.8,93.0,26.66,215.8,68.0,18.34,223.3,77.0,10.05,7.6,6.0,2.05,1,0
1464,1.0,69.0,415,0,0,0.0,183.4,85.0,31.18,237.6,100.0,20.2,228.0,94.0,10.26,9.0,5.0,2.43,3,0
1465,5.0,83.0,510,0,0,0.0,132.4,120.0,22.51,121.6,101.0,10.34,197.7,84.0,8.9,8.6,2.0,2.32,1,0
1466,44.0,195.0,415,0,0,0.0,63.2,108.0,10.74,220.2,88.0,18.72,184.0,99.0,8.28,5.1,3.0,1.38,0,0
1467,8.0,67.0,415,1,1,35.0,181.1,59.0,30.79,215.9,116.0,18.35,216.3,106.0,9.73,16.9,4.0,4.56,0,1
1468,35.0,75.0,510,0,1,27.0,117.5,102.0,19.98,206.8,127.0,17.58,194.4,114.0,8.75,4.2,7.0,1.13,3,0
1469,39.0,123.0,415,0,1,27.0,218.7,79.0,37.18,163.4,78.0,13.89,173.8,116.0,7.82,15.0,1.0,4.05,0,0
1470,9.0,41.0,415,0,1,41.0,207.3,95.0,35.24,137.3,120.0,11.67,115.7,74.0,5.21,5.9,3.0,1.59,1,0
1471,35.0,75.0,415,0,0,0.0,150.6,99.0,25.6,301.5,83.0,25.63,158.7,104.0,7.14,8.1,5.0,2.19,0,0
1472,20.0,76.0,415,1,0,0.0,273.3,66.0,46.46,263.6,121.0,22.41,165.2,84.0,7.43,12.0,7.0,3.24,1,1
1473,14.0,86.0,415,1,0,0.0,266.1,120.0,45.24,182.0,92.0,15.47,206.5,103.0,9.29,10.3,4.0,2.78,1,0
1474,38.0,140.0,408,0,0,0.0,112.8,89.0,19.18,156.7,65.0,13.32,249.6,85.0,11.23,16.3,6.0,4.4,0,0
1475,3.0,70.0,415,0,0,0.0,104.7,112.0,17.8,82.2,104.0,6.99,169.4,110.0,7.62,15.8,7.0,4.27,3,0
1476,30.0,121.0,510,0,1,35.0,193.8,62.0,32.95,197.6,97.0,16.8,218.8,95.0,9.85,5.9,4.0,1.59,0,0
1477,39.0,112.0,415,0,0,0.0,168.6,102.0,28.66,298.0,117.0,25.33,194.7,110.0,8.76,9.8,5.0,2.65,1,0
1478,11.0,118.0,415,0,0,0.0,253.2,122.0,43.04,201.0,78.0,17.09,195.3,108.0,8.79,9.7,7.0,2.62,2,0
1479,31.0,66.0,415,0,1,16.0,174.7,92.0,29.7,232.1,105.0,19.73,305.4,98.0,13.74,8.9,2.0,2.4,1,0
1480,48.0,78.0,408,0,0,0.0,87.0,102.0,14.79,193.6,64.0,16.46,205.8,120.0,9.26,11.0,5.0,2.97,0,0
1481,20.0,129.0,415,0,1,34.0,204.5,79.0,34.77,132.8,113.0,11.29,190.1,117.0,8.55,14.8,9.0,4.0,2,0
1482,37.0,6.0,408,0,0,0.0,226.5,93.0,38.51,152.1,122.0,12.93,164.4,98.0,7.4,9.4,4.0,2.54,3,0
1483,33.0,107.0,510,1,0,0.0,234.1,91.0,39.8,163.1,105.0,13.86,282.5,100.0,12.71,10.0,3.0,2.7,1,0
1484,2.0,107.0,415,1,0,0.0,133.3,106.0,22.66,182.9,89.0,15.55,241.1,123.0,10.85,12.9,2.0,3.48,3,1
1485,26.0,138.0,415,0,0,0.0,133.9,87.0,22.76,166.4,110.0,14.14,193.5,139.0,8.71,15.4,3.0,4.16,1,0
1486,6.0,103.0,510,0,0,0.0,160.2,104.0,27.23,138.9,70.0,11.81,312.5,97.0,14.06,9.7,2.0,2.62,0,0
1487,44.0,116.0,415,0,1,44.0,230.6,94.0,39.2,224.1,103.0,19.05,244.0,76.0,10.98,11.1,2.0,3.0,0,0
1488,10.0,189.0,408,0,0,0.0,227.4,84.0,38.66,176.0,81.0,14.96,206.1,120.0,9.27,6.3,4.0,1.7,2,0
1489,33.0,161.0,415,0,0,0.0,72.8,120.0,12.38,267.1,120.0,22.7,222.5,91.0,10.01,11.8,2.0,3.19,2,0
1490,42.0,1.0,415,0,0,0.0,196.1,107.0,33.34,296.5,82.0,25.2,211.5,91.0,9.52,7.0,2.0,1.89,1,0
1491,8.0,89.0,408,0,0,0.0,197.1,110.0,33.51,165.9,115.0,14.1,227.3,106.0,10.23,12.8,3.0,3.46,1,0
1492,34.0,64.0,408,0,0,0.0,219.6,126.0,37.33,303.3,100.0,25.78,154.5,65.0,6.95,9.7,5.0,2.62,1,0
1493,26.0,126.0,415,0,1,30.0,153.4,90.0,26.08,151.4,97.0,12.87,153.8,97.0,6.92,12.8,4.0,3.46,4,1
1494,12.0,129.0,415,0,0,0.0,216.0,85.0,36.72,186.9,114.0,15.89,210.7,109.0,9.48,4.9,10.0,1.32,2,0
1495,46.0,128.0,510,0,1,32.0,222.9,136.0,37.89,262.0,80.0,22.27,191.4,101.0,8.61,10.8,4.0,2.92,0,0
1496,18.0,81.0,415,0,1,36.0,115.9,120.0,19.7,236.6,95.0,20.11,255.0,90.0,11.48,11.7,6.0,3.16,3,0
1497,26.0,114.0,510,0,0,0.0,189.8,101.0,32.27,147.7,80.0,12.55,172.7,121.0,7.77,10.6,5.0,2.86,1,0
1498,30.0,50.0,408,0,0,0.0,154.7,102.0,26.3,298.0,108.0,25.33,210.2,95.0,9.46,11.1,3.0,3.0,0,0
1499,49.0,86.0,415,0,0,0.0,136.4,104.0,23.19,202.5,110.0,17.21,230.7,86.0,10.38,11.5,1.0,3.11,3,0
1500,13.0,96.0,408,0,0,0.0,170.5,86.0,28.99,277.5,88.0,23.59,162.5,117.0,7.31,12.2,6.0,3.29,1,0
1501,3.0,72.0,510,0,0,0.0,272.4,88.0,46.31,107.9,125.0,9.17,185.5,81.0,8.35,12.7,2.0,3.43,0,0
1502,40.0,64.0,510,0,1,40.0,210.0,116.0,35.7,232.7,89.0,19.78,168.8,94.0,7.6,5.9,4.0,1.59,8,0
1503,49.0,57.0,415,1,1,17.0,236.5,94.0,40.21,163.1,94.0,13.86,236.7,117.0,10.65,12.2,3.0,3.29,2,0
1504,35.0,65.0,510,0,0,0.0,153.9,117.0,26.16,220.1,122.0,18.71,280.5,147.0,12.62,8.5,3.0,2.3,2,0
1505,20.0,163.0,408,0,0,0.0,223.0,120.0,37.91,227.0,98.0,19.3,188.3,125.0,8.47,8.8,5.0,2.38,1,0
1506,20.0,136.0,415,0,0,0.0,252.4,74.0,42.91,167.9,81.0,14.27,248.3,110.0,11.17,10.7,3.0,2.89,2,0
1507,23.0,116.0,408,0,0,0.0,197.9,84.0,33.64,168.1,113.0,14.29,239.8,145.0,10.79,12.0,6.0,3.24,1,0
1508,29.0,93.0,408,0,0,0.0,152.4,74.0,25.91,274.6,88.0,23.34,252.2,120.0,11.35,6.6,5.0,1.78,3,0
1509,23.0,142.0,510,0,1,40.0,237.4,105.0,40.36,175.9,93.0,14.95,210.3,110.0,9.46,9.2,3.0,2.48,3,0
1510,34.0,92.0,408,0,0,0.0,265.6,82.0,45.15,180.7,75.0,15.36,211.1,113.0,9.5,8.6,2.0,2.32,1,0
1511,11.0,70.0,415,0,0,0.0,197.3,91.0,33.54,305.8,81.0,25.99,171.0,105.0,7.69,6.7,6.0,1.81,1,0
1512,24.0,22.0,408,0,1,14.0,199.1,100.0,33.85,221.8,103.0,18.85,65.7,91.0,2.96,4.2,1.0,1.13,1,0
1513,33.0,37.0,415,0,0,0.0,233.7,114.0,39.73,207.9,109.0,17.67,212.7,101.0,9.57,12.0,2.0,3.24,2,0
1514,19.0,51.0,415,0,0,0.0,183.1,99.0,31.13,160.1,107.0,13.61,311.8,121.0,14.03,7.0,3.0,1.89,1,0
1515,30.0,174.0,408,0,0,0.0,139.4,96.0,23.7,143.4,108.0,12.19,225.2,107.0,10.13,10.0,5.0,2.7,2,0
1516,44.0,68.0,415,0,0,0.0,213.9,112.0,36.36,260.5,100.0,22.14,233.8,97.0,10.52,8.4,3.0,2.27,1,1
1517,9.0,130.0,415,0,0,0.0,207.1,70.0,35.21,200.1,115.0,17.01,194.2,100.0,8.74,12.4,2.0,3.35,1,0
1518,47.0,104.0,415,0,0,0.0,139.7,78.0,23.75,202.6,119.0,17.22,203.6,102.0,9.16,11.3,5.0,3.05,2,0
1519,6.0,134.0,408,0,0,0.0,177.2,91.0,30.12,228.7,105.0,19.44,194.3,113.0,8.74,8.9,3.0,2.4,2,0
1520,17.0,108.0,415,0,1,35.0,169.8,136.0,28.87,173.7,101.0,14.76,214.6,105.0,9.66,9.5,7.0,2.57,2,0
1521,32.0,103.0,415,0,0,0.0,173.5,83.0,29.5,244.3,65.0,20.77,221.6,66.0,9.97,9.7,2.0,2.62,3,0
1522,28.0,62.0,510,0,0,0.0,159.9,100.0,27.18,172.2,99.0,14.64,263.2,109.0,11.84,5.6,4.0,1.51,1,0
1523,33.0,162.0,415,0,0,0.0,115.1,89.0,19.57,196.8,111.0,16.73,212.4,98.0,9.56,11.4,3.0,3.08,2,0
1524,4.0,93.0,510,0,1,19.0,136.8,113.0,23.26,179.5,105.0,15.26,71.1,95.0,3.2,12.5,3.0,3.38,2,0
1525,13.0,42.0,415,0,0,0.0,92.2,108.0,15.67,211.2,120.0,17.95,129.1,73.0,5.81,13.1,6.0,3.54,1,0
1526,36.0,155.0,415,0,1,23.0,243.9,112.0,41.46,133.0,106.0,11.31,213.7,123.0,9.62,13.4,11.0,3.62,2,0
1527,12.0,36.0,510,0,0,0.0,117.1,94.0,19.91,235.4,117.0,20.01,221.3,108.0,9.96,9.0,2.0,2.43,0,0
1528,35.0,143.0,415,0,0,0.0,223.3,99.0,37.96,167.1,128.0,14.2,203.0,84.0,9.14,4.5,4.0,1.22,0,1
1529,31.0,197.0,510,0,0,0.0,154.8,111.0,26.32,171.5,102.0,14.58,227.3,86.0,10.23,10.6,2.0,2.86,3,0
1530,12.0,81.0,510,0,0,0.0,261.4,141.0,44.44,215.7,102.0,18.33,271.8,96.0,12.23,8.0,6.0,2.16,1,1
